  0%|                                                                       | 0/16200 [00:00<?, ?it/s]/root/miniconda3/lib/python3.12/site-packages/transformers/models/encoder_decoder/modeling_encoder_decoder.py:557: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than tensor.new_tensor(sourceTensor).
{'loss': 2.7636, 'grad_norm': 5.85589075088501, 'learning_rate': 4.998765432098766e-05, 'epoch': 2.25}
{'loss': 3.4726, 'grad_norm': 8.69910717010498, 'learning_rate': 4.9925925925925926e-05, 'epoch': 2.25}
{'loss': 2.8897, 'grad_norm': 8.128931999206543, 'learning_rate': 4.98641975308642e-05, 'epoch': 2.25}
{'loss': 2.8257, 'grad_norm': 4.604623794555664, 'learning_rate': 4.980246913580247e-05, 'epoch': 2.25}
{'loss': 2.6094, 'grad_norm': 8.786492347717285, 'learning_rate': 4.974074074074074e-05, 'epoch': 2.26}
{'loss': 3.1625, 'grad_norm': 8.081217765808105, 'learning_rate': 4.9679012345679014e-05, 'epoch': 2.26}
{'loss': 3.4168, 'grad_norm': 4.695072650909424, 'learning_rate': 4.961728395061729e-05, 'epoch': 2.26}
{'loss': 2.9777, 'grad_norm': 11.51052188873291, 'learning_rate': 4.955555555555556e-05, 'epoch': 2.26}
{'loss': 3.0993, 'grad_norm': 5.461165904998779, 'learning_rate': 4.949382716049383e-05, 'epoch': 2.26}
{'loss': 2.6794, 'grad_norm': 5.7435102462768555, 'learning_rate': 4.94320987654321e-05, 'epoch': 2.26}
{'loss': 3.0998, 'grad_norm': 5.756800174713135, 'learning_rate': 4.937037037037037e-05, 'epoch': 2.26}
{'loss': 2.5826, 'grad_norm': 11.58034896850586, 'learning_rate': 4.930864197530864e-05, 'epoch': 2.26}
{'loss': 3.0682, 'grad_norm': 4.045400142669678, 'learning_rate': 4.924691358024692e-05, 'epoch': 2.26}
{'loss': 2.9888, 'grad_norm': 3.961854934692383, 'learning_rate': 4.918518518518519e-05, 'epoch': 2.26}
{'loss': 2.5322, 'grad_norm': 4.00358247756958, 'learning_rate': 4.912345679012346e-05, 'epoch': 2.26}
{'loss': 2.8699, 'grad_norm': 7.171113967895508, 'learning_rate': 4.906172839506173e-05, 'epoch': 2.27}
{'loss': 2.7157, 'grad_norm': 6.539085865020752, 'learning_rate': 4.9e-05, 'epoch': 2.27}
{'loss': 2.3858, 'grad_norm': 5.804222583770752, 'learning_rate': 4.893827160493827e-05, 'epoch': 2.27}
{'loss': 3.6861, 'grad_norm': 5.091920852661133, 'learning_rate': 4.8876543209876546e-05, 'epoch': 2.27}
{'loss': 2.6367, 'grad_norm': 5.0628275871276855, 'learning_rate': 4.881481481481482e-05, 'epoch': 2.27}
{'loss': 3.5053, 'grad_norm': 8.266775131225586, 'learning_rate': 4.8753086419753094e-05, 'epoch': 2.27}
{'loss': 2.4957, 'grad_norm': 7.679712772369385, 'learning_rate': 4.869135802469136e-05, 'epoch': 2.27}
{'loss': 2.6871, 'grad_norm': 6.535408020019531, 'learning_rate': 4.862962962962963e-05, 'epoch': 2.27}
{'loss': 2.5792, 'grad_norm': 5.562045097351074, 'learning_rate': 4.85679012345679e-05, 'epoch': 2.27}
{'loss': 2.4125, 'grad_norm': 4.264439105987549, 'learning_rate': 4.8506172839506175e-05, 'epoch': 2.27}
{'loss': 3.1133, 'grad_norm': 9.357213020324707, 'learning_rate': 4.844444444444445e-05, 'epoch': 2.27}
{'loss': 3.4315, 'grad_norm': 6.7997636795043945, 'learning_rate': 4.838271604938272e-05, 'epoch': 2.28}
{'loss': 2.4705, 'grad_norm': 7.525460720062256, 'learning_rate': 4.832098765432099e-05, 'epoch': 2.28}
{'loss': 3.1523, 'grad_norm': 5.126056671142578, 'learning_rate': 4.825925925925926e-05, 'epoch': 2.28}
{'loss': 3.0994, 'grad_norm': 7.391665458679199, 'learning_rate': 4.819753086419753e-05, 'epoch': 2.28}
{'loss': 3.0103, 'grad_norm': 5.256948947906494, 'learning_rate': 4.8135802469135804e-05, 'epoch': 2.28}
{'loss': 2.827, 'grad_norm': 3.936760425567627, 'learning_rate': 4.807407407407408e-05, 'epoch': 2.28}
{'loss': 2.4974, 'grad_norm': 7.7176337242126465, 'learning_rate': 4.801234567901235e-05, 'epoch': 2.28}
{'loss': 3.2593, 'grad_norm': 6.059706211090088, 'learning_rate': 4.795061728395062e-05, 'epoch': 2.28}
{'loss': 3.1305, 'grad_norm': 6.0238356590271, 'learning_rate': 4.7888888888888886e-05, 'epoch': 2.28}
{'loss': 2.6208, 'grad_norm': 6.112025737762451, 'learning_rate': 4.782716049382716e-05, 'epoch': 2.28}
{'loss': 2.8629, 'grad_norm': 4.700009822845459, 'learning_rate': 4.7765432098765433e-05, 'epoch': 2.29}
{'loss': 2.4024, 'grad_norm': 8.132534980773926, 'learning_rate': 4.770370370370371e-05, 'epoch': 2.29}
{'loss': 2.3139, 'grad_norm': 5.298452854156494, 'learning_rate': 4.764197530864198e-05, 'epoch': 2.29}
{'loss': 2.5416, 'grad_norm': 3.8866944313049316, 'learning_rate': 4.758024691358025e-05, 'epoch': 2.29}
{'loss': 2.3508, 'grad_norm': 4.381477355957031, 'learning_rate': 4.751851851851852e-05, 'epoch': 2.29}
{'loss': 2.588, 'grad_norm': 5.512454032897949, 'learning_rate': 4.745679012345679e-05, 'epoch': 2.29}
{'loss': 2.8123, 'grad_norm': 5.036257743835449, 'learning_rate': 4.739506172839506e-05, 'epoch': 2.29}
{'loss': 2.95, 'grad_norm': 5.742496013641357, 'learning_rate': 4.7333333333333336e-05, 'epoch': 2.29}
{'loss': 2.6762, 'grad_norm': 11.273347854614258, 'learning_rate': 4.727160493827161e-05, 'epoch': 2.29}
{'loss': 2.7988, 'grad_norm': 5.298511981964111, 'learning_rate': 4.720987654320988e-05, 'epoch': 2.29}
{'loss': 2.3955, 'grad_norm': 11.663622856140137, 'learning_rate': 4.714814814814815e-05, 'epoch': 2.29}
{'loss': 2.765, 'grad_norm': 5.494909286499023, 'learning_rate': 4.708641975308642e-05, 'epoch': 2.3}
{'loss': 2.8579, 'grad_norm': 3.279987335205078, 'learning_rate': 4.702469135802469e-05, 'epoch': 2.3}
{'loss': 2.5665, 'grad_norm': 15.98495101928711, 'learning_rate': 4.6962962962962966e-05, 'epoch': 2.3}
{'loss': 2.505, 'grad_norm': 4.45973014831543, 'learning_rate': 4.690123456790124e-05, 'epoch': 2.3}
{'loss': 2.7519, 'grad_norm': 6.126152515411377, 'learning_rate': 4.6839506172839506e-05, 'epoch': 2.3}
{'loss': 2.4532, 'grad_norm': 3.513498067855835, 'learning_rate': 4.677777777777778e-05, 'epoch': 2.3}
{'loss': 2.5463, 'grad_norm': 5.721611499786377, 'learning_rate': 4.6716049382716054e-05, 'epoch': 2.3}
{'loss': 2.7714, 'grad_norm': 4.228446960449219, 'learning_rate': 4.665432098765432e-05, 'epoch': 2.3}
{'loss': 3.2752, 'grad_norm': 8.909096717834473, 'learning_rate': 4.6592592592592595e-05, 'epoch': 2.3}
{'loss': 3.3726, 'grad_norm': 8.353696823120117, 'learning_rate': 4.653086419753087e-05, 'epoch': 2.3}
{'loss': 2.7395, 'grad_norm': 8.560708999633789, 'learning_rate': 4.6469135802469136e-05, 'epoch': 2.3}
{'loss': 2.4978, 'grad_norm': 4.479576587677002, 'learning_rate': 4.640740740740741e-05, 'epoch': 2.31}
{'loss': 2.8586, 'grad_norm': 10.419736862182617, 'learning_rate': 4.634567901234568e-05, 'epoch': 2.31}
{'loss': 2.6655, 'grad_norm': 4.75848913192749, 'learning_rate': 4.628395061728396e-05, 'epoch': 2.31}
{'loss': 2.8364, 'grad_norm': 6.832077980041504, 'learning_rate': 4.6222222222222224e-05, 'epoch': 2.31}
{'loss': 2.2892, 'grad_norm': 7.760917663574219, 'learning_rate': 4.61604938271605e-05, 'epoch': 2.31}
{'loss': 3.2628, 'grad_norm': 5.341071128845215, 'learning_rate': 4.6098765432098765e-05, 'epoch': 2.31}
{'loss': 2.6949, 'grad_norm': 4.918601036071777, 'learning_rate': 4.603703703703704e-05, 'epoch': 2.31}
{'loss': 2.3755, 'grad_norm': 10.33640193939209, 'learning_rate': 4.597530864197531e-05, 'epoch': 2.31}
{'loss': 3.0669, 'grad_norm': 4.18122673034668, 'learning_rate': 4.5913580246913586e-05, 'epoch': 2.31}
{'loss': 2.8085, 'grad_norm': 4.464283466339111, 'learning_rate': 4.585185185185185e-05, 'epoch': 2.31}
{'loss': 3.0071, 'grad_norm': 4.480714321136475, 'learning_rate': 4.579012345679013e-05, 'epoch': 2.31}
  warnings.warn(                                                                                      
{'eval_loss': 2.6941754817962646, 'eval_runtime': 413.1545, 'eval_samples_per_second': 1.452, 'eval_steps_per_second': 1.452, 'epoch': 2.31}
/root/miniconda3/lib/python3.12/site-packages/transformers/models/encoder_decoder/modeling_encoder_decoder.py:557: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than tensor.new_tensor(sourceTensor).
  decoder_attention_mask = decoder_input_ids.new_tensor(decoder_input_ids != self.config.pad_token_id)
/root/miniconda3/lib/python3.12/site-packages/transformers/models/encoder_decoder/modeling_encoder_decoder.py:577: FutureWarning: Version v4.12.0 introduces a better way to train encoder-decoder models by computing the loss inside the encoder-decoder framework rather than in the decoder itself. You may observe training discrepancies if fine-tuning a model trained with versions anterior to 4.12.0. The decoder_input_ids are now created based on the labels, no need to pass them yourself anymore.
  warnings.warn(DEPRECATION_WARNING, FutureWarning)
                                                                                                      
{'loss': 2.63, 'grad_norm': 6.073531150817871, 'learning_rate': 4.5728395061728394e-05, 'epoch': 2.32}
{'loss': 2.2655, 'grad_norm': 6.647103786468506, 'learning_rate': 4.566666666666667e-05, 'epoch': 2.32}
{'loss': 2.3924, 'grad_norm': 4.879457950592041, 'learning_rate': 4.560493827160494e-05, 'epoch': 2.32}
{'loss': 3.5284, 'grad_norm': 6.0418829917907715, 'learning_rate': 4.5543209876543215e-05, 'epoch': 2.32}
{'loss': 2.3229, 'grad_norm': 5.7810750007629395, 'learning_rate': 4.548148148148149e-05, 'epoch': 2.32}
{'loss': 3.3757, 'grad_norm': 4.817550182342529, 'learning_rate': 4.5419753086419756e-05, 'epoch': 2.32}
{'loss': 2.4692, 'grad_norm': 10.169139862060547, 'learning_rate': 4.535802469135802e-05, 'epoch': 2.32}
{'loss': 2.1718, 'grad_norm': 5.176560401916504, 'learning_rate': 4.52962962962963e-05, 'epoch': 2.32}
{'loss': 2.5169, 'grad_norm': 6.492581844329834, 'learning_rate': 4.523456790123457e-05, 'epoch': 2.32}
{'loss': 2.9257, 'grad_norm': 7.745481967926025, 'learning_rate': 4.5172839506172844e-05, 'epoch': 2.32}
{'loss': 2.8175, 'grad_norm': 5.406307697296143, 'learning_rate': 4.511111111111112e-05, 'epoch': 2.33}
{'loss': 2.9231, 'grad_norm': 6.079051971435547, 'learning_rate': 4.5049382716049385e-05, 'epoch': 2.33}
{'loss': 2.6005, 'grad_norm': 5.104325294494629, 'learning_rate': 4.498765432098765e-05, 'epoch': 2.33}
{'loss': 2.8911, 'grad_norm': 5.034546852111816, 'learning_rate': 4.4925925925925926e-05, 'epoch': 2.33}
{'loss': 2.6729, 'grad_norm': 5.481729984283447, 'learning_rate': 4.48641975308642e-05, 'epoch': 2.33}
{'loss': 2.3146, 'grad_norm': 8.342754364013672, 'learning_rate': 4.4802469135802474e-05, 'epoch': 2.33}
{'loss': 2.4889, 'grad_norm': 7.516028881072998, 'learning_rate': 4.474074074074075e-05, 'epoch': 2.33}
{'loss': 2.5252, 'grad_norm': 4.579501152038574, 'learning_rate': 4.4679012345679014e-05, 'epoch': 2.33}
{'loss': 2.9319, 'grad_norm': 8.336627960205078, 'learning_rate': 4.461728395061728e-05, 'epoch': 2.33}
{'loss': 2.4742, 'grad_norm': 6.378483772277832, 'learning_rate': 4.4555555555555555e-05, 'epoch': 2.33}
{'loss': 2.5256, 'grad_norm': 8.582880020141602, 'learning_rate': 4.449382716049383e-05, 'epoch': 2.33}
{'loss': 2.833, 'grad_norm': 4.22092866897583, 'learning_rate': 4.44320987654321e-05, 'epoch': 2.34}
{'loss': 2.8957, 'grad_norm': 5.78746223449707, 'learning_rate': 4.4370370370370376e-05, 'epoch': 2.34}
{'loss': 3.2424, 'grad_norm': 5.874680995941162, 'learning_rate': 4.4308641975308643e-05, 'epoch': 2.34}
{'loss': 2.347, 'grad_norm': 4.547984600067139, 'learning_rate': 4.424691358024692e-05, 'epoch': 2.34}
{'loss': 2.0504, 'grad_norm': 5.167910575866699, 'learning_rate': 4.4185185185185184e-05, 'epoch': 2.34}
{'loss': 2.7016, 'grad_norm': 4.838475227355957, 'learning_rate': 4.412345679012346e-05, 'epoch': 2.34}
{'loss': 2.6318, 'grad_norm': 5.862342357635498, 'learning_rate': 4.406172839506173e-05, 'epoch': 2.34}
{'loss': 3.1426, 'grad_norm': 7.216671943664551, 'learning_rate': 4.4000000000000006e-05, 'epoch': 2.34}
{'loss': 2.4243, 'grad_norm': 5.106966018676758, 'learning_rate': 4.393827160493827e-05, 'epoch': 2.34}
{'loss': 2.1739, 'grad_norm': 3.532180070877075, 'learning_rate': 4.3876543209876546e-05, 'epoch': 2.34}
{'loss': 2.2552, 'grad_norm': 5.44830322265625, 'learning_rate': 4.381481481481482e-05, 'epoch': 2.34}
{'loss': 2.4893, 'grad_norm': 4.894577980041504, 'learning_rate': 4.375308641975309e-05, 'epoch': 2.35}
{'loss': 3.0426, 'grad_norm': 5.036734104156494, 'learning_rate': 4.369135802469136e-05, 'epoch': 2.35}
{'loss': 2.8743, 'grad_norm': 5.213240623474121, 'learning_rate': 4.3629629629629635e-05, 'epoch': 2.35}
{'loss': 2.5452, 'grad_norm': 3.964447259902954, 'learning_rate': 4.35679012345679e-05, 'epoch': 2.35}
{'loss': 2.4814, 'grad_norm': 4.341341972351074, 'learning_rate': 4.3506172839506176e-05, 'epoch': 2.35}
{'loss': 2.7509, 'grad_norm': 3.8858351707458496, 'learning_rate': 4.344444444444445e-05, 'epoch': 2.35}
{'loss': 2.8123, 'grad_norm': 12.35608959197998, 'learning_rate': 4.3382716049382716e-05, 'epoch': 2.35}
{'loss': 2.2298, 'grad_norm': 4.512179374694824, 'learning_rate': 4.332098765432099e-05, 'epoch': 2.35}
{'loss': 3.0644, 'grad_norm': 7.5640482902526855, 'learning_rate': 4.325925925925926e-05, 'epoch': 2.35}
{'loss': 3.222, 'grad_norm': 9.27399730682373, 'learning_rate': 4.319753086419753e-05, 'epoch': 2.35}
{'loss': 2.7229, 'grad_norm': 4.045044898986816, 'learning_rate': 4.3135802469135805e-05, 'epoch': 2.35}
{'loss': 3.1171, 'grad_norm': 6.332042694091797, 'learning_rate': 4.307407407407408e-05, 'epoch': 2.36}
{'loss': 3.6414, 'grad_norm': 8.192663192749023, 'learning_rate': 4.301234567901235e-05, 'epoch': 2.36}
{'loss': 2.0382, 'grad_norm': 5.151056289672852, 'learning_rate': 4.295061728395062e-05, 'epoch': 2.36}
{'loss': 2.1714, 'grad_norm': 4.237442493438721, 'learning_rate': 4.2888888888888886e-05, 'epoch': 2.36}
{'loss': 2.1129, 'grad_norm': 5.761255741119385, 'learning_rate': 4.282716049382716e-05, 'epoch': 2.36}
{'loss': 2.4182, 'grad_norm': 5.091663837432861, 'learning_rate': 4.2765432098765434e-05, 'epoch': 2.36}
{'loss': 2.8467, 'grad_norm': 4.803737163543701, 'learning_rate': 4.270370370370371e-05, 'epoch': 2.36}
{'loss': 2.3669, 'grad_norm': 6.155822277069092, 'learning_rate': 4.264197530864198e-05, 'epoch': 2.36}
{'loss': 2.6039, 'grad_norm': 5.632507801055908, 'learning_rate': 4.258024691358025e-05, 'epoch': 2.36}
{'loss': 2.7915, 'grad_norm': 8.066665649414062, 'learning_rate': 4.2518518518518515e-05, 'epoch': 2.36}
{'loss': 2.2958, 'grad_norm': 5.908178806304932, 'learning_rate': 4.245679012345679e-05, 'epoch': 2.36}
{'loss': 2.7685, 'grad_norm': 7.911006450653076, 'learning_rate': 4.239506172839506e-05, 'epoch': 2.37}
{'loss': 2.4589, 'grad_norm': 4.311945915222168, 'learning_rate': 4.233333333333334e-05, 'epoch': 2.37}
{'loss': 2.9559, 'grad_norm': 7.42835807800293, 'learning_rate': 4.227160493827161e-05, 'epoch': 2.37}
{'loss': 2.1091, 'grad_norm': 5.455525875091553, 'learning_rate': 4.220987654320988e-05, 'epoch': 2.37}
{'loss': 2.5426, 'grad_norm': 6.07620906829834, 'learning_rate': 4.2148148148148145e-05, 'epoch': 2.37}
{'loss': 2.962, 'grad_norm': 5.427661418914795, 'learning_rate': 4.208641975308642e-05, 'epoch': 2.37}
{'loss': 2.855, 'grad_norm': 6.220632076263428, 'learning_rate': 4.202469135802469e-05, 'epoch': 2.37}
{'loss': 2.6789, 'grad_norm': 4.932268142700195, 'learning_rate': 4.1962962962962966e-05, 'epoch': 2.37}
{'loss': 3.3543, 'grad_norm': 9.359521865844727, 'learning_rate': 4.190123456790124e-05, 'epoch': 2.37}
{'loss': 2.2864, 'grad_norm': 7.352468013763428, 'learning_rate': 4.183950617283951e-05, 'epoch': 2.37}
{'loss': 2.4919, 'grad_norm': 4.855428695678711, 'learning_rate': 4.177777777777778e-05, 'epoch': 2.38}
{'loss': 2.444, 'grad_norm': 6.006441593170166, 'learning_rate': 4.171604938271605e-05, 'epoch': 2.38}
{'loss': 3.1512, 'grad_norm': 4.232474327087402, 'learning_rate': 4.165432098765432e-05, 'epoch': 2.38}
{'loss': 3.3195, 'grad_norm': 9.829546928405762, 'learning_rate': 4.1592592592592595e-05, 'epoch': 2.38}
{'loss': 3.0201, 'grad_norm': 7.531822681427002, 'learning_rate': 4.153086419753087e-05, 'epoch': 2.38}
{'loss': 2.6375, 'grad_norm': 6.2444281578063965, 'learning_rate': 4.1469135802469136e-05, 'epoch': 2.38}
{'loss': 2.3682, 'grad_norm': 10.601737022399902, 'learning_rate': 4.140740740740741e-05, 'epoch': 2.38}
{'loss': 3.1376, 'grad_norm': 64.77815246582031, 'learning_rate': 4.134567901234568e-05, 'epoch': 2.38}
{'loss': 3.2433, 'grad_norm': 8.00708293914795, 'learning_rate': 4.128395061728395e-05, 'epoch': 2.38}
{'loss': 2.7244, 'grad_norm': 6.685473918914795, 'learning_rate': 4.1222222222222224e-05, 'epoch': 2.38}
{'loss': 2.7681, 'grad_norm': 5.359119415283203, 'learning_rate': 4.11604938271605e-05, 'epoch': 2.38}
{'loss': 2.3194, 'grad_norm': 4.524722099304199, 'learning_rate': 4.1098765432098765e-05, 'epoch': 2.39}
{'loss': 2.6705, 'grad_norm': 6.261246681213379, 'learning_rate': 4.103703703703704e-05, 'epoch': 2.39}
{'loss': 2.4108, 'grad_norm': 5.17302131652832, 'learning_rate': 4.097530864197531e-05, 'epoch': 2.39}
{'loss': 2.3721, 'grad_norm': 4.559926509857178, 'learning_rate': 4.091358024691358e-05, 'epoch': 2.39}
{'loss': 2.4943, 'grad_norm': 4.329777240753174, 'learning_rate': 4.0851851851851853e-05, 'epoch': 2.39}
{'loss': 2.1686, 'grad_norm': 6.200409412384033, 'learning_rate': 4.079012345679013e-05, 'epoch': 2.39}
{'loss': 2.9962, 'grad_norm': 4.228999614715576, 'learning_rate': 4.0728395061728394e-05, 'epoch': 2.39}
{'loss': 2.4369, 'grad_norm': 5.466275691986084, 'learning_rate': 4.066666666666667e-05, 'epoch': 2.39}
{'loss': 2.6139, 'grad_norm': 7.2718048095703125, 'learning_rate': 4.060493827160494e-05, 'epoch': 2.39}
{'loss': 2.7266, 'grad_norm': 7.477381229400635, 'learning_rate': 4.0543209876543216e-05, 'epoch': 2.39}
{'loss': 3.0276, 'grad_norm': 3.798130989074707, 'learning_rate': 4.048148148148148e-05, 'epoch': 2.39}
{'loss': 2.485, 'grad_norm': 3.312847852706909, 'learning_rate': 4.0419753086419756e-05, 'epoch': 2.4}
{'loss': 2.3343, 'grad_norm': 4.82284688949585, 'learning_rate': 4.0358024691358023e-05, 'epoch': 2.4}
{'loss': 3.2773, 'grad_norm': 7.784284591674805, 'learning_rate': 4.02962962962963e-05, 'epoch': 2.4}
{'loss': 2.5459, 'grad_norm': 6.019309043884277, 'learning_rate': 4.023456790123457e-05, 'epoch': 2.4}
{'loss': 2.7195, 'grad_norm': 6.541524410247803, 'learning_rate': 4.0172839506172845e-05, 'epoch': 2.4}
{'loss': 2.5746, 'grad_norm': 4.611537933349609, 'learning_rate': 4.011111111111111e-05, 'epoch': 2.4}
{'loss': 2.2299, 'grad_norm': 5.283024787902832, 'learning_rate': 4.0049382716049386e-05, 'epoch': 2.4}
{'loss': 3.2677, 'grad_norm': 6.562917232513428, 'learning_rate': 3.998765432098765e-05, 'epoch': 2.4}
{'loss': 2.7737, 'grad_norm': 5.101728916168213, 'learning_rate': 3.9925925925925926e-05, 'epoch': 2.4}
{'loss': 2.5687, 'grad_norm': 4.554786205291748, 'learning_rate': 3.98641975308642e-05, 'epoch': 2.4}
{'loss': 3.5067, 'grad_norm': 8.715919494628906, 'learning_rate': 3.9802469135802474e-05, 'epoch': 2.4}
{'loss': 2.6098, 'grad_norm': 3.7608132362365723, 'learning_rate': 3.974074074074075e-05, 'epoch': 2.41}
{'loss': 2.6568, 'grad_norm': 4.706800937652588, 'learning_rate': 3.9679012345679015e-05, 'epoch': 2.41}
{'loss': 2.5787, 'grad_norm': 5.339761734008789, 'learning_rate': 3.961728395061728e-05, 'epoch': 2.41}
  warnings.warn(                                                                                      
{'eval_loss': 2.702946662902832, 'eval_runtime': 412.9312, 'eval_samples_per_second': 1.453, 'eval_steps_per_second': 1.453, 'epoch': 2.41}
/root/miniconda3/lib/python3.12/site-packages/transformers/models/encoder_decoder/modeling_encoder_decoder.py:557: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than tensor.new_tensor(sourceTensor).
  decoder_attention_mask = decoder_input_ids.new_tensor(decoder_input_ids != self.config.pad_token_id)
/root/miniconda3/lib/python3.12/site-packages/transformers/models/encoder_decoder/modeling_encoder_decoder.py:577: FutureWarning: Version v4.12.0 introduces a better way to train encoder-decoder models by computing the loss inside the encoder-decoder framework rather than in the decoder itself. You may observe training discrepancies if fine-tuning a model trained with versions anterior to 4.12.0. The decoder_input_ids are now created based on the labels, no need to pass them yourself anymore.
  warnings.warn(DEPRECATION_WARNING, FutureWarning)
                                                                                                      
{'loss': 3.0702, 'grad_norm': 4.995443820953369, 'learning_rate': 3.9555555555555556e-05, 'epoch': 2.41}
